fixture	sheet	target	kind	leg	reads	bytes	result
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	B1:B50	cells	B-fix	reads=21	bytes=42158	Ok([SourceCell { address: Cell { row: Row(1), column: Column(1) }, cell: Value(Text("SELECT Something")) }, SourceCell { address: Cell { row: Row(2), column: Column(1) }, cell: Value(Text("All States")) }, SourceCell { address: Cell { row: Row(3), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(4), column: Column(1) }, cell: Formula(Formula { text: "B3&\" Summary by year\"", kind: Scalar, cached: Some(Cache { value: Text("All States Summary by year"), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(6), column: Column(1) }, cell: Value(Text("Year")) }, SourceCell { address: Cell { row: Row(7), column: Column(1) }, cell: Value(Number(Number("2000"))) }, SourceCell { address: Cell { row: Row(8), column: Column(1) }, cell: Value(Number(Number("2001"))) }, SourceCell { address: Cell { row: Row(9), column: Column(1) }, cell: Value(Number(Number("2002"))) }, SourceCell { address: Cell { row: Row(10), column: Column(1) }, cell: Value(Number(Number("2003"))) }, SourceCell { address: Cell { row: Row(11), column: Column(1) }, cell: Value(Number(Number("2004"))) }, SourceCell { address: Cell { row: Row(12), column: Column(1) }, cell: Value(Number(Number("2005"))) }, SourceCell { address: Cell { row: Row(13), column: Column(1) }, cell: Value(Number(Number("2006"))) }, SourceCell { address: Cell { row: Row(14), column: Column(1) }, cell: Value(Number(Number("2007"))) }, SourceCell { address: Cell { row: Row(15), column: Column(1) }, cell: Value(Number(Number("2008"))) }, SourceCell { address: Cell { row: Row(16), column: Column(1) }, cell: Value(Number(Number("2009"))) }, SourceCell { address: Cell { row: Row(17), column: Column(1) }, cell: Value(Number(Number("2010"))) }, SourceCell { address: Cell { row: Row(18), column: Column(1) }, cell: Value(Number(Number("2011"))) }, SourceCell { address: Cell { row: Row(19), column: Column(1) }, cell: Value(Number(Number("2012"))) }, SourceCell { address: Cell { row: Row(20), column: Column(1) }, cell: Value(Number(Number("2013"))) }, SourceCell { address: Cell { row: Row(22), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(23), column: Column(1) }, cell: Value(Number(Number("2000"))) }, SourceCell { address: Cell { row: Row(24), column: Column(1) }, cell: Value(Number(Number("2001"))) }, SourceCell { address: Cell { row: Row(25), column: Column(1) }, cell: Value(Number(Number("2002"))) }, SourceCell { address: Cell { row: Row(26), column: Column(1) }, cell: Value(Number(Number("2003"))) }, SourceCell { address: Cell { row: Row(27), column: Column(1) }, cell: Value(Number(Number("2004"))) }, SourceCell { address: Cell { row: Row(28), column: Column(1) }, cell: Value(Number(Number("2005"))) }, SourceCell { address: Cell { row: Row(29), column: Column(1) }, cell: Value(Number(Number("2006"))) }, SourceCell { address: Cell { row: Row(30), column: Column(1) }, cell: Value(Number(Number("2007"))) }, SourceCell { address: Cell { row: Row(31), column: Column(1) }, cell: Value(Number(Number("2008"))) }, SourceCell { address: Cell { row: Row(32), column: Column(1) }, cell: Value(Number(Number("2009"))) }, SourceCell { address: Cell { row: Row(33), column: Column(1) }, cell: Value(Number(Number("2010"))) }, SourceCell { address: Cell { row: Row(34), column: Column(1) }, cell: Value(Number(Number("2011"))) }, SourceCell { address: Cell { row: Row(35), column: Column(1) }, cell: Value(Number(Number("2012"))) }, SourceCell { address: Cell { row: Row(36), column: Column(1) }, cell: Value(Number(Number("2013"))) }])
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	B1:B50	cells	C-fix+gate	reads=21	bytes=42158	Ok([SourceCell { address: Cell { row: Row(1), column: Column(1) }, cell: Value(Text("SELECT Something")) }, SourceCell { address: Cell { row: Row(2), column: Column(1) }, cell: Value(Text("All States")) }, SourceCell { address: Cell { row: Row(3), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(4), column: Column(1) }, cell: Formula(Formula { text: "B3&\" Summary by year\"", kind: Scalar, cached: Some(Cache { value: Text("All States Summary by year"), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(6), column: Column(1) }, cell: Value(Text("Year")) }, SourceCell { address: Cell { row: Row(7), column: Column(1) }, cell: Value(Number(Number("2000"))) }, SourceCell { address: Cell { row: Row(8), column: Column(1) }, cell: Value(Number(Number("2001"))) }, SourceCell { address: Cell { row: Row(9), column: Column(1) }, cell: Value(Number(Number("2002"))) }, SourceCell { address: Cell { row: Row(10), column: Column(1) }, cell: Value(Number(Number("2003"))) }, SourceCell { address: Cell { row: Row(11), column: Column(1) }, cell: Value(Number(Number("2004"))) }, SourceCell { address: Cell { row: Row(12), column: Column(1) }, cell: Value(Number(Number("2005"))) }, SourceCell { address: Cell { row: Row(13), column: Column(1) }, cell: Value(Number(Number("2006"))) }, SourceCell { address: Cell { row: Row(14), column: Column(1) }, cell: Value(Number(Number("2007"))) }, SourceCell { address: Cell { row: Row(15), column: Column(1) }, cell: Value(Number(Number("2008"))) }, SourceCell { address: Cell { row: Row(16), column: Column(1) }, cell: Value(Number(Number("2009"))) }, SourceCell { address: Cell { row: Row(17), column: Column(1) }, cell: Value(Number(Number("2010"))) }, SourceCell { address: Cell { row: Row(18), column: Column(1) }, cell: Value(Number(Number("2011"))) }, SourceCell { address: Cell { row: Row(19), column: Column(1) }, cell: Value(Number(Number("2012"))) }, SourceCell { address: Cell { row: Row(20), column: Column(1) }, cell: Value(Number(Number("2013"))) }, SourceCell { address: Cell { row: Row(22), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(23), column: Column(1) }, cell: Value(Number(Number("2000"))) }, SourceCell { address: Cell { row: Row(24), column: Column(1) }, cell: Value(Number(Number("2001"))) }, SourceCell { address: Cell { row: Row(25), column: Column(1) }, cell: Value(Number(Number("2002"))) }, SourceCell { address: Cell { row: Row(26), column: Column(1) }, cell: Value(Number(Number("2003"))) }, SourceCell { address: Cell { row: Row(27), column: Column(1) }, cell: Value(Number(Number("2004"))) }, SourceCell { address: Cell { row: Row(28), column: Column(1) }, cell: Value(Number(Number("2005"))) }, SourceCell { address: Cell { row: Row(29), column: Column(1) }, cell: Value(Number(Number("2006"))) }, SourceCell { address: Cell { row: Row(30), column: Column(1) }, cell: Value(Number(Number("2007"))) }, SourceCell { address: Cell { row: Row(31), column: Column(1) }, cell: Value(Number(Number("2008"))) }, SourceCell { address: Cell { row: Row(32), column: Column(1) }, cell: Value(Number(Number("2009"))) }, SourceCell { address: Cell { row: Row(33), column: Column(1) }, cell: Value(Number(Number("2010"))) }, SourceCell { address: Cell { row: Row(34), column: Column(1) }, cell: Value(Number(Number("2011"))) }, SourceCell { address: Cell { row: Row(35), column: Column(1) }, cell: Value(Number(Number("2012"))) }, SourceCell { address: Cell { row: Row(36), column: Column(1) }, cell: Value(Number(Number("2013"))) }])
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	B2	cell	A-base	reads=12	bytes=7729	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	B2	cell	B-fix	reads=21	bytes=42158	Ok(Stored(Value(Text("SELECT Something"))))
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	B2	cell	C-fix+gate	reads=21	bytes=42158	Ok(Stored(Value(Text("SELECT Something"))))
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	BA50	cell	A-base	reads=12	bytes=7729	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	BA50	cell	B-fix	reads=21	bytes=42158	Ok(Missing)
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	BA50	cell	C-fix+gate	reads=21	bytes=42158	Ok(Missing)
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	C3	cell	A-base	reads=12	bytes=7729	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	C3	cell	B-fix	reads=21	bytes=42158	Ok(Covered(Rect { start: Cell { row: Row(2), column: Column(1) }, end_row: 3, end_column: 3 }))
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	C3	cell	C-fix+gate	reads=21	bytes=42158	Ok(Covered(Rect { start: Cell { row: Row(2), column: Column(1) }, end_row: 3, end_column: 3 }))
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	D4	cell	A-base	reads=12	bytes=7729	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	D4	cell	B-fix	reads=21	bytes=42158	Ok(Stored(Empty))
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	D4	cell	C-fix+gate	reads=21	bytes=42158	Ok(Stored(Empty))
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	E5	cell	A-base	reads=12	bytes=7729	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	E5	cell	B-fix	reads=21	bytes=42158	Ok(Missing)
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	E5	cell	C-fix+gate	reads=21	bytes=42158	Ok(Missing)
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	H680	cell	A-base	reads=12	bytes=7729	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	H680	cell	B-fix	reads=21	bytes=42158	Ok(Missing)
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	H680	cell	C-fix+gate	reads=21	bytes=42158	Ok(Missing)
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	M29	cell	A-base	reads=12	bytes=7729	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	M29	cell	B-fix	reads=21	bytes=42158	Ok(Missing)
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	M29	cell	C-fix+gate	reads=21	bytes=42158	Ok(Missing)
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	Z100	cell	A-base	reads=12	bytes=7729	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	Z100	cell	B-fix	reads=21	bytes=42158	Ok(Missing)
test-data/ooxml/xlsx/StructuredRefs-lots-with-lookups.xlsx	Profile	Z100	cell	C-fix+gate	reads=21	bytes=42158	Ok(Missing)
test-data/ooxml/xlsx/Tables.xlsx	Exp1	A1	cell	A-base	reads=22	bytes=3244	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	A1	cell	B-fix	reads=31	bytes=9987	Ok(Stored(Value(Text("(ii) Examples Showing the Effects of the Budget changes on Different Categories of Single and Married Taxpayers"))))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	A1	cell	C-fix+gate	reads=31	bytes=9987	Ok(Stored(Value(Text("(ii) Examples Showing the Effects of the Budget changes on Different Categories of Single and Married Taxpayers"))))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	A1:E5	cells	A-base	reads=22	bytes=3244	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	A1:E5	cells	B-fix	reads=31	bytes=9987	Ok([SourceCell { address: Cell { row: Row(0), column: Column(0) }, cell: Value(Text("(ii) Examples Showing the Effects of the Budget changes on Different Categories of Single and Married Taxpayers")) }, SourceCell { address: Cell { row: Row(0), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(0), column: Column(2) }, cell: Empty }, SourceCell { address: Cell { row: Row(0), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(0), column: Column(4) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(0) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(2) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(4) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(0) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(2) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(4) }, cell: Empty }, SourceCell { address: Cell { row: Row(3), column: Column(0) }, cell: Value(Text("EXAMPLE 1")) }, SourceCell { address: Cell { row: Row(3), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(3), column: Column(2) }, cell: Empty }, SourceCell { address: Cell { row: Row(3), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(3), column: Column(4) }, cell: Empty }, SourceCell { address: Cell { row: Row(4), column: Column(0) }, cell: Value(Text("Married couple, one income, no children taxed under PAYE ")) }, SourceCell { address: Cell { row: Row(4), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(4), column: Column(2) }, cell: Empty }, SourceCell { address: Cell { row: Row(4), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(4), column: Column(4) }, cell: Empty }])
test-data/ooxml/xlsx/Tables.xlsx	Exp1	A1:E5	cells	C-fix+gate	reads=31	bytes=9987	Ok([SourceCell { address: Cell { row: Row(0), column: Column(0) }, cell: Value(Text("(ii) Examples Showing the Effects of the Budget changes on Different Categories of Single and Married Taxpayers")) }, SourceCell { address: Cell { row: Row(0), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(0), column: Column(2) }, cell: Empty }, SourceCell { address: Cell { row: Row(0), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(0), column: Column(4) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(0) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(2) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(4) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(0) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(2) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(4) }, cell: Empty }, SourceCell { address: Cell { row: Row(3), column: Column(0) }, cell: Value(Text("EXAMPLE 1")) }, SourceCell { address: Cell { row: Row(3), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(3), column: Column(2) }, cell: Empty }, SourceCell { address: Cell { row: Row(3), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(3), column: Column(4) }, cell: Empty }, SourceCell { address: Cell { row: Row(4), column: Column(0) }, cell: Value(Text("Married couple, one income, no children taxed under PAYE ")) }, SourceCell { address: Cell { row: Row(4), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(4), column: Column(2) }, cell: Empty }, SourceCell { address: Cell { row: Row(4), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(4), column: Column(4) }, cell: Empty }])
test-data/ooxml/xlsx/Tables.xlsx	Exp1	A2	cell	A-base	reads=22	bytes=3244	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	A2	cell	B-fix	reads=31	bytes=9987	Ok(Stored(Empty))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	A2	cell	C-fix+gate	reads=31	bytes=9987	Ok(Stored(Empty))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	AA1	cell	A-base	reads=22	bytes=3244	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	AA1	cell	B-fix	reads=31	bytes=9987	Ok(Missing)
test-data/ooxml/xlsx/Tables.xlsx	Exp1	AA1	cell	C-fix+gate	reads=31	bytes=9987	Ok(Missing)
test-data/ooxml/xlsx/Tables.xlsx	Exp1	B1	cell	A-base	reads=22	bytes=3244	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	B1	cell	B-fix	reads=31	bytes=9987	Ok(Stored(Empty))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	B1	cell	C-fix+gate	reads=31	bytes=9987	Ok(Stored(Empty))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	B1:B50	cells	A-base	reads=22	bytes=3244	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	B1:B50	cells	B-fix	reads=31	bytes=9987	Ok([SourceCell { address: Cell { row: Row(0), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(3), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(4), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(5), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(6), column: Column(1) }, cell: Value(Text("PRSI Liability")) }, SourceCell { address: Cell { row: Row(7), column: Column(1) }, cell: Value(Text("Existing")) }, SourceCell { address: Cell { row: Row(8), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(9), column: Column(1) }, cell: Value(Text("€")) }, SourceCell { address: Cell { row: Row(10), column: Column(1) }, cell: Value(Number(Number("435.84"))) }, SourceCell { address: Cell { row: Row(11), column: Column(1) }, cell: Value(Number(Number("734.24"))) }, SourceCell { address: Cell { row: Row(12), column: Column(1) }, cell: Value(Number(Number("935.84"))) }, SourceCell { address: Cell { row: Row(13), column: Column(1) }, cell: Value(Number(Number("1135.8399999999999"))) }, SourceCell { address: Cell { row: Row(14), column: Column(1) }, cell: Value(Number(Number("1335.84"))) }, SourceCell { address: Cell { row: Row(15), column: Column(1) }, cell: Value(Number(Number("1535.84"))) }, SourceCell { address: Cell { row: Row(16), column: Column(1) }, cell: Value(Number(Number("1615.08"))) }, SourceCell { address: Cell { row: Row(17), column: Column(1) }, cell: Value(Number(Number("1655.72"))) }, SourceCell { address: Cell { row: Row(18), column: Column(1) }, cell: Value(Number(Number("1706.52"))) }, SourceCell { address: Cell { row: Row(19), column: Column(1) }, cell: Value(Number(Number("1737"))) }, SourceCell { address: Cell { row: Row(20), column: Column(1) }, cell: Value(Number(Number("1757.32"))) }, SourceCell { address: Cell { row: Row(21), column: Column(1) }, cell: Value(Number(Number("1797.96"))) }, SourceCell { address: Cell { row: Row(22), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(25), column: Column(1) }, cell: Empty }])
test-data/ooxml/xlsx/Tables.xlsx	Exp1	B1:B50	cells	C-fix+gate	reads=31	bytes=9987	Ok([SourceCell { address: Cell { row: Row(0), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(3), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(4), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(5), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(6), column: Column(1) }, cell: Value(Text("PRSI Liability")) }, SourceCell { address: Cell { row: Row(7), column: Column(1) }, cell: Value(Text("Existing")) }, SourceCell { address: Cell { row: Row(8), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(9), column: Column(1) }, cell: Value(Text("€")) }, SourceCell { address: Cell { row: Row(10), column: Column(1) }, cell: Value(Number(Number("435.84"))) }, SourceCell { address: Cell { row: Row(11), column: Column(1) }, cell: Value(Number(Number("734.24"))) }, SourceCell { address: Cell { row: Row(12), column: Column(1) }, cell: Value(Number(Number("935.84"))) }, SourceCell { address: Cell { row: Row(13), column: Column(1) }, cell: Value(Number(Number("1135.8399999999999"))) }, SourceCell { address: Cell { row: Row(14), column: Column(1) }, cell: Value(Number(Number("1335.84"))) }, SourceCell { address: Cell { row: Row(15), column: Column(1) }, cell: Value(Number(Number("1535.84"))) }, SourceCell { address: Cell { row: Row(16), column: Column(1) }, cell: Value(Number(Number("1615.08"))) }, SourceCell { address: Cell { row: Row(17), column: Column(1) }, cell: Value(Number(Number("1655.72"))) }, SourceCell { address: Cell { row: Row(18), column: Column(1) }, cell: Value(Number(Number("1706.52"))) }, SourceCell { address: Cell { row: Row(19), column: Column(1) }, cell: Value(Number(Number("1737"))) }, SourceCell { address: Cell { row: Row(20), column: Column(1) }, cell: Value(Number(Number("1757.32"))) }, SourceCell { address: Cell { row: Row(21), column: Column(1) }, cell: Value(Number(Number("1797.96"))) }, SourceCell { address: Cell { row: Row(22), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(25), column: Column(1) }, cell: Empty }])
test-data/ooxml/xlsx/Tables.xlsx	Exp1	B2	cell	A-base	reads=22	bytes=3244	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	B2	cell	B-fix	reads=31	bytes=9987	Ok(Stored(Empty))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	B2	cell	C-fix+gate	reads=31	bytes=9987	Ok(Stored(Empty))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	BA50	cell	A-base	reads=22	bytes=3244	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	BA50	cell	B-fix	reads=31	bytes=9987	Ok(Missing)
test-data/ooxml/xlsx/Tables.xlsx	Exp1	BA50	cell	C-fix+gate	reads=31	bytes=9987	Ok(Missing)
test-data/ooxml/xlsx/Tables.xlsx	Exp1	C3	cell	A-base	reads=22	bytes=3244	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	C3	cell	B-fix	reads=31	bytes=9987	Ok(Stored(Empty))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	C3	cell	C-fix+gate	reads=31	bytes=9987	Ok(Stored(Empty))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	D4	cell	A-base	reads=22	bytes=3244	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	D4	cell	B-fix	reads=31	bytes=9987	Ok(Covered(Rect { start: Cell { row: Row(3), column: Column(0) }, end_row: 4, end_column: 10 }))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	D4	cell	C-fix+gate	reads=31	bytes=9987	Ok(Covered(Rect { start: Cell { row: Row(3), column: Column(0) }, end_row: 4, end_column: 10 }))
test-data/ooxml/xlsx/Tables.xlsx	Exp1	E5	cell	A-base	reads=22	bytes=3244	Err(Invalid("worksheet mergeCells appears before sheetData"))
